gvkey,yq,debt_ebitda_wr,efftax_wr,debt_at_wr,intcov_ratio_wr,delta3y_lev_ft,dv_wr,bm_wr,zscore_ft,cash_pred_ft,ab_ret3m_ft,num3m_seo_ft,seo_flag
25027,2020q1,0.10615543,0.17333521,0.035656277,96.187508,-0.13403758,0,0.14778429,25.023499,26.601999,0.023636386,24,0
25027,2020q2,0.064537227,0.21226384,0.020109721,133.54167,-0.14431381,0,0.19350296,29.242302,37.874001,-0.068475008,107,0
25027,2020q3,0.74386489,0.21348242,0.22017604,230.33333,0.065062523,0,0.25882703,27.272434,35.978001,-0.13089232,39,0
25027,2020q4,0.77429366,0.33544517,0.23456857,426.91306,0.093141377,0,0.27153498,28.203583,34.896999,-0.018264623,83,0
25056,2015q1,3.1801586,0.19149929,0.36129913,4.6321168,0.068838388,0.0852421,0.36518538,4324.8799,3890,0.011659408,59,0
25056,2015q2,3.267509,0.19380192,0.37515175,4.7668357,0.073764443,0.081050865,0.46608603,5537.8564,4677,-0.049682651,46,0
25056,2015q3,2.9314666,0.32384473,0.36581358,5.1687183,0.071288884,0.07814642,0.49618614,4483.0439,3704,-0.038175449,23,0
25056,2015q4,3.1043842,0.30315828,0.37263501,5.0528221,0.081714988,0.074260041,0.45482236,5413.124,3746,0.03878459,30,0
25056,2016q1,3.0149007,0.29723141,0.374253,5.183526,0.083859116,0.079999998,0.45672408,5517.5796,2852,-0.002466108,28,0
25056,2016q2,3.1397407,0.29765654,0.38155535,5.1224785,0.088349462,0.079361118,0.42879978,7188.0469,4233,0.013049504,48,0
25056,2016q3,3.0504861,0.2477622,0.37210327,5.2729883,0.083734065,0.070657067,0.36112329,6870.2705,3907,0.052793272,47,0
25056,2016q4,2.9019911,0.24658325,0.36896279,5.5605187,0.072392523,0.080686472,0.35703066,4538.7266,2561,-0.013410631,46,0
25056,2017q1,2.7200282,0.23135155,0.35354689,5.830986,0.056020528,0.076089576,0.36014333,5695.6377,3281,0.000720706,46,0
25056,2017q2,2.7094722,0.22389686,0.34794843,5.9839325,-0.001919776,0.074143596,0.35869667,5478.4995,3164,-0.007040764,33,0
25056,2017q3,2.6342549,0.27286983,0.33734253,6.4041204,-0.02016598,0.075925037,0.41783032,5708.8198,4468,-0.057168663,33,0
25056,2017q4,2.6443925,0.11791421,0.34307677,6.8245468,-0.012508988,0.060577106,0.40617743,1370.9183,4267,0.014847263,37,0
25069,2015q1,1.6240803,0.43273878,0.34449404,7.500854,-0.028399616,0,0.66067386,45.282143,21.550989,-0.086069651,59,0
25069,2015q2,1.3243691,0.429001,0.280027,8.0874815,-0.088992149,0,0.82813156,22.22183,41.961987,-0.041492011,46,0
25069,2015q3,1.2159032,0.44388923,0.25862974,8.3972607,-0.14357021,0,0.81218743,18.072266,51.958,-0.015381466,23,0
25069,2015q4,1.8195925,0.42769247,0.35410324,8.1654005,-0.063053638,0,0.74393564,29.313551,46.63599,0.023489477,30,0
25069,2016q1,2.076571,0.42507163,0.36575052,7.7108655,-0.059997648,0,0.81433827,20.712849,40.716003,-0.032880325,28,0
25069,2016q2,2.9953897,0.49482009,0.44010532,5.5873356,0.007394105,0,1.3002696,15.986676,14.203002,-0.17924023,48,0
25069,2016q3,4.0327687,0.95471007,0.48595774,2.7627976,0.062545627,0,1.4116571,20.006811,0.046004821,-0.06762293,47,0
25069,2018q1,2.6545508,-3.9877369,0.36710253,1.7184653,0.022608489,0,0.44864818,2.386261,43.563999,-0.038489461,34,0
25069,2018q2,2.1651797,-0.86257428,0.36093545,3.7373073,0.080908448,0,0.52646971,12.354559,40.057999,-0.070496246,33,0
25069,2018q3,2.1273592,-0.55875593,0.38000253,4.9904418,0.12137279,0,0.74824131,6.559782,46.424995,-0.042450864,31,0
25069,2018q4,3.3562047,0.26384366,0.49871039,5.3422856,0.14460716,0,0.83863807,6.8618431,-8.1759958,-0.05453375,25,0
25069,2019q1,3.5507452,0.2619561,0.51346457,4.6574802,0.14771405,0,1.2420651,-2.7092338,-28.713001,-0.12343886,44,0
25069,2019q2,3.7438567,0.27762324,0.53920597,3.7249718,0.099100649,0,1.5730119,2.2404826,-28.886992,-0.073869877,40,0
25069,2019q3,3.9004767,0.28733829,0.53994513,2.2668622,0.053987384,0,1.664709,0.76043963,-30.276005,-0.053687189,27,0
25069,2020q4,3.3098204,0.31761324,0.52196258,2.4751115,0.098551571,0,0.63710684,10.267519,33.504002,0.26931775,83,0
25108,2015q2,0,-9.818387,0,1103.8572,0,0,3.2647655,77.268929,33.486,-0.32255256,38,0
25110,2016q1,0,0.35037428,0,3026.8965,0,0,0.32951161,606.953,411.63599,0.018191829,28,0
25110,2016q2,0,0.34068948,0,1191.7144,0,0,0.30083817,621.95221,431.55499,0.023279134,48,0
25110,2016q3,0,0.29481819,0,705.11853,0,0,0.27145338,602.53882,345.70901,0.037395678,47,0
25110,2016q4,0,0.25926447,0,839.12708,0,0,0.21881944,676.98492,510.29498,-0.006879591,46,0
25110,2017q1,0.55397159,0.057360642,0.050915252,181.96512,0.050915252,0,0.33537126,878.36987,0.65199327,0.031712107,46,0
25110,2017q2,0.50807154,-0.076165907,0.050427049,100.37905,0.050427049,0,0.30254644,865.75793,62.309994,0.010074127,33,0
25110,2017q3,0.44524127,-0.11703964,0.049245752,67.344727,0.049245752,0,0.26374137,862.20221,227.815,0.029991323,33,0
25110,2017q4,0,-0.33853325,0,67.025894,0,0,0.23410816,797.22919,199.533,0.055502359,37,0
25110,2018q1,0,-0.90710735,0,92.349304,0,0,0.20496285,819.42426,388.702,0.040408868,34,0
25110,2018q2,0,-0.099164456,0,147.15147,0,0,0.21723175,851.30298,459.22198,-0.034712844,33,0
25110,2018q3,0.007087058,-0.14839683,0.001252933,233.62442,0.001252933,0,0.26810044,864.75201,456.32501,-0.013964575,31,0
25110,2018q4,0,-0.28689548,0,278.08038,0,0,0.25630611,824.31384,456.064,-0.028703421,25,0
25110,2019q1,0.14240293,-0.056462944,0.023930883,276.67044,0.023930883,0,0.24658807,829.75067,364.82599,0.005821402,44,0
25110,2019q2,0.14581259,0.065913178,0.023091137,251.8757,0.023091137,0,0.39968029,811.8092,309.28598,-0.14108984,40,0
25110,2019q3,0.14604534,0.10164446,0.022555478,308.1311,0.022555478,0,0.34551433,836.43823,332.11899,0.025450829,27,0
25110,2019q4,0.15139861,0.11919063,0.021424241,296.12204,0.021424241,0,0.32826769,770.11688,214.071,0.099071644,43,0
25110,2020q1,0.87199032,0.1454583,0.11199854,252.57191,0.061083291,0,0.35708216,780.61444,421.375,-0.10099632,24,0
25110,2020q2,0.91216242,0.12587206,0.11041214,115.25403,0.059985086,0,0.36895794,819.68243,460.12,-0.034176551,107,0
25110,2020q3,0.24463278,0.078556389,0.031057462,78.81813,-0.01818829,0,0.32198313,869.11395,241.41499,0.006497432,39,0
25110,2020q4,0.2343329,0.10897081,0.029881084,79.444946,0.029881084,0,0.34543797,881.95483,378.97101,-0.033603448,83,0
25119,2015q1,1.9927264,0.19513209,0.29428825,12.035076,0.027526051,0,0.3306973,378.03925,182.1902,0.007832579,59,0
25119,2015q2,2.7394633,0.183236,0.344069,13.425933,0.081167877,0,0.38151634,731.45544,-799.84601,0.009562628,46,0
25119,2015q3,2.3636954,0.18900768,0.31882197,14.238556,0.073913828,0,0.37383866,242.44307,-673.92303,-0.005873948,23,0
25119,2015q4,2.2751498,0.17610076,0.32325852,14.770659,0.099830121,0,0.34381914,-7.5747466,-905.68494,0.000263473,30,0
25119,2016q2,1.8702719,0.21174492,0.2876347,19.778877,-0.011792123,0,0.38915235,470.90939,575.92035,0.002756088,48,0
25119,2016q3,1.6584496,0.2320971,0.26159057,24.624035,-0.014548451,0,0.40690407,715.25201,579.80682,-0.016208088,47,0
25119,2016q4,1.5006945,0.24780662,0.24668691,31.377338,-0.021499157,0,0.36052683,907.99176,784.20184,0.028634861,46,0
25119,2017q1,1.5421382,0.24839354,0.24622333,35.626011,-0.041023284,0,0.35868314,1092.1254,824.62347,0.007649677,46,0
25119,2017q2,1.6840879,0.24297842,0.25370002,38.360653,-0.021899611,0,0.3715196,951.89185,264.89352,-0.007121488,33,0
25119,2017q3,1.5173752,0.24665253,0.23046309,42.147312,-0.046921045,0,0.3515459,1564.3478,123.91106,0.015460469,33,0
25119,2017q4,1.488089,0.26039624,0.22922619,45.828682,-0.044687405,0,0.42743024,1705.0028,61.665005,-0.053612888,37,0
25119,2018q1,1.5417684,0.24701989,0.23244072,47.277145,-0.061847523,0,0.48032039,1804.9821,68.084946,-0.037803352,34,0
25119,2018q2,1.622625,0.28073502,0.23560181,46.816788,-0.10846719,0,0.590976,2448.291,860.77783,-0.086817756,33,0
25119,2018q3,1.5865334,0.25990638,0.22067913,41.54314,-0.098142833,0,0.91774136,1912.1282,129.7249,-0.073221162,31,0
25119,2018q4,1.9125698,0.17570132,0.24983336,34.468479,-0.073425159,0,0.86029762,1494.3092,-80.647736,-0.017056493,25,0
25119,2019q1,2.1897268,0.18269867,0.26403162,29.480988,-0.052914172,0,0.74846715,1508.3315,-77.695877,0.042028047,44,0
25119,2019q2,2.1524377,0.12490128,0.24762595,25.892065,-0.040008754,0,0.92019618,1325.5212,17.797081,-0.055929124,40,0
25119,2019q3,2.0198565,0.10657889,0.23162101,24.109261,-0.029969558,0,0.83884525,1938.3561,559.34967,0.003028819,27,0
25119,2019q4,1.924816,0.006636026,0.21737354,22.997564,-0.029313371,0,1.5726898,2062.5164,1022.3691,-0.10259376,43,0
25119,2020q1,2.0834465,-0.007383754,0.23210549,22.954205,-0.014117837,0,1.1409427,2092.5149,1146.2694,0.029750176,24,0
25119,2020q2,2.4464548,-0.22469561,0.22861521,15.762372,-0.025084808,0,1.2022413,3450.7905,1852.1549,-0.045215994,107,0
25119,2020q3,2.2715633,-0.14613581,0.21441716,14.867149,-0.016045928,0,0.85416222,3320.4165,2597.5503,0.082053028,39,0
25119,2020q4,2.1837995,0.11747101,0.2144497,15.263407,-0.014776483,0,0.66848391,3593.8025,2680.219,0.089784488,83,0
25124,2015q1,2.4386194,0.28338218,0.49134549,12.693397,0.087742746,0.12454873,0.14558658,472.38586,388,-0.002638231,59,0
25124,2016q1,2.693784,0.27604166,0.49429697,12.13198,0.051327497,0.14391392,0.1524597,1288.1743,796,-0.012602321,28,0
25124,2017q1,2.7012687,0.26458237,0.47637936,11.539604,0.025020897,0.14677104,0.14591904,921.21655,804,0.030048795,46,0
25124,2018q1,2.3280673,0.42690545,0.42939004,14,-0.061955452,0.17954545,0.140118,-242.38806,1262,0.021467308,34,0
25130,2015q1,6.1969957,0.1882012,0.46335837,3.1082907,0.22429225,0,0.24458267,190.91191,-151.80101,-0.045915026,47,0
25130,2015q2,5.2881174,0.1648908,0.45955506,2.5004578,0.22824882,0,0.33994907,167.40472,-179.24699,-0.085777506,38,0
25130,2015q3,4.4719505,0.18770054,0.435491,2.3207314,0.10549501,0,0.29922876,185.49403,-136.633,0.035331301,50,0
25130,2015q4,3.6351299,0.33490109,0.41182557,2.492305,0.095838785,0,0.2828989,211.61751,-63.909996,0.04354988,30,0
25130,2016q1,3.2963843,0.33147866,0.42695621,2.4517965,0.1033287,0,0.25589997,206.99731,161.854,0.031595059,28,0
25130,2016q2,3.0212576,0.33648756,0.41851914,2.8687017,0.10234177,0,0.28778067,203.69098,191.196,-0.045574386,18,0
25130,2016q3,2.5917652,0.33422226,0.39461732,3.6440961,0.060227811,0,0.26274681,201.9563,146.444,0.008544819,31,0
25130,2016q4,2.5939174,0.35379413,0.3823193,3.6770689,0.076796681,0,0.25187138,216.4424,129.521,0.012140555,31,0
25130,2017q1,2.5536864,0.36193579,0.39458144,3.6569786,0.060180902,0,0.26187342,217.13228,56.741997,-0.018589724,39,0
25130,2017q2,2.3861213,0.35622883,0.3791503,4.108119,0.040871531,0,0.29608986,245.90079,104.575,-0.037541308,31,0
25130,2017q3,2.5260289,0.36537224,0.37119639,3.8593712,0.050098956,0,0.26866812,277.89731,55.194,0.052123461,32,0
25130,2017q4,2.5054603,0.34176913,0.36885461,3.9252567,0.058046281,0,0.28154197,263.72427,126.791,-0.026215658,43,0
25130,2018q1,2.4604137,0.32784164,0.42032507,4.0755129,-0.043033302,0,0.19354865,199.11395,95.991005,0.047297254,45,0
25130,2018q2,2.4764664,0.33245024,0.40791789,4.6164093,-0.051637173,0,0.26346409,220.38435,111.32,-0.12531018,28,0
25130,2018q3,2.2546458,0.29129365,0.37809768,5.8054748,-0.057393312,0,0.33102435,250.57095,131.08699,-0.16476792,45,0
25130,2018q4,2.1141646,0.240556,0.36719397,6.902421,-0.0446316,0,0.43019947,308.6254,96.256012,-0.095450148,33,0
25130,2019q2,10.095377,0.1023914,0.64186805,1.6696761,0.22334892,0,1.545282,632.05713,-54.887009,0.012460382,40,0
25130,2019q3,7.6331363,0.19167608,0.63167048,1.5141352,0.23705316,0,1.0967468,646.91058,20.677996,0.091440499,27,0
25157,2016q4,6.9455295,0.10931174,0.45887521,1.6487007,-0.18537077,0,0.28123,840.10645,1714,0.01103295,46,0
25157,2017q1,6.9208474,0.10564226,0.53185594,1.7346535,-0.087740839,0,0.26030794,859.35443,1869,0.045220003,46,0
25157,2017q2,6.7009516,0.10220674,0.51416934,1.8437821,-0.097541749,0,0.2981168,987.76837,1934,-0.018023718,33,0
25157,2017q3,6.771605,-0.048220437,0.44780886,1.9141039,-0.16544145,0,0.31267387,409.37961,1097,-0.046603389,33,0
25157,2017q4,6.8344607,-0.77967912,0.3977294,1.9816613,-0.21133471,0,0.4178797,94.986755,273,-0.012149579,37,0
25157,2018q1,6.6290097,-0.71044779,0.41862822,2.0237582,-0.20053518,0,0.33954957,313.43442,486,0.082318291,34,0
25157,2018q2,6.3323131,-0.70882618,0.41885841,2.0708916,-0.1880675,0,0.26622924,774.29498,459,0.031285025,33,0
25157,2018q3,5.9881954,-0.4528164,0.37298068,2.1022606,-0.26030281,0,0.42594069,648.21265,1778,-0.062847361,31,0
25157,2018q4,5.8820186,0.039294306,0.45918021,2.1624863,-0.11101362,0,0.28313372,342.36282,2340,0.11557927,25,0
25180,2015q1,1.7324753,0.3120378,0.20752977,10.8702,0.001720741,0.031387504,0.65785366,1909.5206,313.09995,0.059758417,59,0
25180,2015q2,2.0144851,0.27971661,0.20292085,9.5785284,0.002745256,0.037884206,0.83662856,1701.9675,677.70001,-0.037045397,46,0
25180,2015q3,2.1609874,0.24377032,0.21791391,9.5595741,0.030880094,0.036892515,0.81414253,1548.3574,763.90002,-0.027775418,23,0
25180,2015q4,1.919192,0.21545319,0.18996201,8.4449339,0.023316935,0.038663667,0.71366996,858.03741,-1174.7,0.029214062,30,0
25180,2016q1,2.5905137,0.20111185,0.22625498,7.5995622,0.046689197,0.044244163,0.76400828,1142.0677,253.09995,-0.025495863,28,0
25180,2016q2,2.5434444,0.29418385,0.20986617,6.7840176,0.044438109,0.057661507,0.75428838,1394.431,-1299.4,0.00066702,48,0
25180,2016q3,3.5219088,0.33374897,0.26326746,6.1820083,0.10822786,0.06554307,0.6524629,1527.5239,-1765.7,0.040384181,47,0
25180,2016q4,2.9490345,0.36529317,0.23651023,5.7639155,0.088361204,0.064959392,0.60413188,1227.3059,-2472.7002,-0.004872341,46,0
25180,2017q1,3.2551687,0.42240325,0.25549725,5.8240919,0.10109264,0.078059077,0.54587364,1435.5192,307.89999,0.029429791,46,0
25180,2017q2,3.0582924,0.31801334,0.24211894,6.433269,0.09746708,0.06052345,0.51590163,1479.8191,-2551.1997,0.016228452,33,0
25180,2017q3,3.1606264,0.28828827,0.25178605,7.2695313,0.076629832,0.054875057,0.55448741,1551.951,-2275.2,-0.031433739,33,0
25180,2017q4,2.4471579,0.41375041,0.21494788,9.3215084,0.067312032,0.059549361,0.61277086,1174.868,438.40005,-0.028754909,37,0
25180,2018q1,2.8700893,0.37570143,0.25076637,10.09396,0.043236598,0.053894926,0.65969324,1617.1812,321.6001,-0.032270886,34,0
25180,2018q2,2.5373368,0.37976459,0.24222031,11.295942,0.039299458,0.053919345,0.63568115,1374.4573,182.60001,-0.020961659,33,0
25180,2018q3,2.4230473,0.38132191,0.23823117,13.351647,0.020317256,0.051060148,0.69459641,1358.2716,520.69983,0.024959771,31,0
25180,2018q4,1.845366,0.2810441,0.1913747,17.517483,0.00141269,0.040280212,0.57150471,927.49817,648.90009,0.035229798,25,0
25180,2019q1,2.5416059,0.26821566,0.25464696,24.71101,0.028391972,0.035243642,0.51416904,1090.4556,622.90002,0.026476894,44,0
25180,2019q2,2.4277947,0.26299214,0.24413258,29.404146,0.034266412,0.032472715,0.54969639,1121.7114,582.10022,-0.007299717,40,0
25180,2019q3,2.3762093,0.38357523,0.246262,28.668367,-0.017005458,0.039077513,0.52968127,1117.2366,493.79996,-0.021540789,27,0
25180,2019q4,1.92702,0.59552044,0.20008506,26.819098,-0.036425173,0.09664537,0.83489799,1015.8528,806.00018,-0.076767437,43,0
25180,2020q1,2.5106647,0.60725653,0.26427191,27.313131,0.008774668,0.096955128,0.66109866,1499.8412,628.39996,-0.01540466,24,0
25180,2020q2,2.6603539,0.79707408,0.24924146,23.231155,0.007122517,0.22160149,0.49970105,1518.2646,744.70007,0.071705028,107,0
25180,2020q3,2.0627141,0.42315659,0.21995391,33.912281,-0.031832144,0.058997054,0.37768859,1307.3975,1180.0999,0.067822807,39,0
25180,2020q4,1.9734474,0.30897117,0.2114955,42.626667,-0.003452376,0.028096464,0.28591403,1209.7014,1730.2,0.098062977,83,0
25279,2016q4,2.3989501,-0.96045196,0.3030504,6.334764,0.047181726,0,0.19828875,-415.7381,700,0.028787654,46,0
25279,2017q1,2.4131291,-0.71259844,0.30730647,6.3679652,0.04719016,0,0.18630223,-554.60907,336,0.027060125,46,0
25279,2017q2,2.4527111,-0.061994608,0.31743011,6.7521739,0.059191346,0,0.18221137,-1291.316,1040,0.002056094,33,0
25279,2017q3,2.3392344,-0.060377359,0.30489376,6.9521737,0.050557107,0,0.224843,-1617.9877,1828,-0.07418742,33,0
25279,2017q4,2.2197628,0.88853163,0.294927,7.393013,0.044838995,0,0.19112283,-2196.3777,2413,0.035142351,37,0
25279,2018q1,2.180855,0.88222921,0.30017707,7.7296138,0.0410707,0,0.15864424,-1087.205,2734,0.050406605,34,0
25279,2018q2,2.4078605,0.56835127,0.33107316,7.9141631,0.032527357,0,0.15228404,-985.87494,813,0.033752643,33,0
25279,2018q3,2.403337,0.50480413,0.32513863,8.0683765,0.003480643,0,0.1782489,-1330.5,281,0.024904981,31,0
25279,2018q4,2.5187433,-0.17510548,0.33596838,7.9087138,0.022892773,0,0.16965416,-1505.4897,-839,-0.014701428,25,0
25279,2019q1,3.3858774,-0.15488432,0.39887404,6.5363321,0.078465432,0,0.16185306,2108.7578,1135,0.027052298,44,0
25279,2019q2,3.4437807,-0.031019202,0.403184,5.9781251,0.098945856,0,0.17362364,1783.3923,1563,-0.018048562,40,0
25279,2019q3,3.8021045,-0.10212336,0.41863507,5.5363131,0.11208594,0,0.16668591,714.1264,-3940,0.006805407,27,0
25279,2019q4,3.3607142,-5.8413391,0.33865532,4.3763213,0.035604924,0,0.31697986,-198.27812,-2527,-0.029435322,43,0
25279,2020q1,3.4991751,-16.011906,0.35220668,4.3650441,0.044900209,0,0.28692567,1018.7194,-2596,-0.046558611,24,1
25283,2015q1,1.848932,0.35730171,0.32991478,4.9676471,0.028793722,0.089965396,0.51327723,3410.5349,2524,-0.070739038,47,0
25283,2015q2,1.8352668,0.3562963,0.32589439,4.9823008,0.027482361,0.10356732,0.70776689,3416.2678,2229,-0.06698554,38,0
25283,2015q3,1.9641885,0.35708299,0.35151514,4.9171596,0.045491576,0.11473273,0.66308105,2941.1013,1523,-0.007038316,50,0
25283,2015q4,1.9887683,0.35910654,0.34467715,5.0030031,0.042059481,0.1152815,0.66958433,2720.1284,1253,-0.006039655,30,0
25283,2016q1,1.8930439,0.36329234,0.34602383,4.7492356,0.018587649,0.12630014,0.8251217,2837.9558,988,-0.071154028,28,0
25283,2016q2,2.012012,0.365991,0.35252556,4.3167701,0.029607415,0.1616341,0.70457727,2653.2393,733,0.037312195,18,0
25283,2016q3,2.0655956,0.3654485,0.34648204,4.107595,0.021093667,0.15881327,0.61956084,2586.0554,1632,0.02957008,31,0
25283,2016q4,2.0744729,0.36140725,0.32850242,4.1346154,0.008200675,0.14691152,0.78772944,2556.916,1476,-0.083863661,31,0
25283,2017q1,2.1337345,0.36457142,0.33969355,3.9707792,0.001607567,0.15827338,0.8265453,2731.0212,2113,-0.014730474,39,0
25283,2017q2,2.0537393,0.36781609,0.34626999,4.2327867,0.005011946,0.1553719,0.68596953,2529.6042,1538,0.046014421,31,0
25283,2017q3,1.9706517,0.3680751,0.35020709,4.5348835,0.010302126,0.13670133,0.58161032,2553.8223,1071,0.041260194,32,0
25283,2017q4,1.9908097,0.37047899,0.32726619,4.4099998,0.009063214,0.14130434,0.48125404,2637.7002,801,0.070530199,43,0
25283,2018q1,1.8753635,0.23097582,0.33838081,4.735786,0.008466035,0.10593714,0.46292272,3220.1282,1982,0.027809655,45,0
25283,2018q2,1.6360279,0.21447964,0.30868691,4.9013605,-0.017207474,0.11635945,0.44687775,2587.9102,1865,-0.011954673,28,0
25283,2018q3,1.5861235,0.1791559,0.30445218,5.2359157,-0.047062963,0.10598111,0.51804453,2730.6548,2437,0.017842293,45,0
25283,2018q4,1.5816861,0.15076661,0.27773055,5.4870849,-0.066946596,0.099297896,0.50388002,2799.8701,2293,-0.02725048,33,0
25283,2019q1,1.5049462,0.23128599,0.28061593,5.3164063,-0.065407902,0.12359551,0.7412709,2530.1362,2023,-0.12299965,25,0
25283,2019q2,2.7175677,0.22057369,0.41704687,5.3544302,0.064521313,0.13705584,0.7181502,2215.0913,1304,0.019157069,32,0
25283,2019q3,2.8372421,0.22198732,0.41596755,5.2787609,0.069485515,0.14402173,0.71567005,2209.063,1233,-0.016019922,33,0
25283,2019q4,2.9554479,0.23380899,0.38776287,5.2731481,0.059260458,0.1504298,2.4781029,2050.0339,1000,-0.25680846,30,0
25283,2020q1,3.0376985,0.23307437,0.42074889,5.3091788,0.081055343,0.15050651,1.7428741,2259.1458,1120,0.053656958,58,0
25283,2020q2,5.2765956,-0.49152541,0.48446658,2.5492957,0.13819659,1.2272727,1.6948452,3462.1687,2410,-0.068690516,49,0
25313,2015q1,1.7654507,0.35320371,0.2968612,13.628237,0.14746901,0.10160369,0.29712951,528.80737,83.493011,-0.028627973,59,0
25313,2015q2,1.9019433,0.350779,0.31454813,12.959127,0.16490579,0.1020487,0.30231589,572.08691,238.13098,0.029766688,46,0
25314,2015q2,5.0193973,0.13224608,0.80869257,1.4264778,0.075706542,0,0.085672379,-15.489846,323.241,0.012516406,38,0
25314,2015q3,4.992022,0.063365698,0.80874139,1.529882,0.090705574,0,0.1177834,-8.8794489,311.009,-0.09179008,50,0
25314,2015q4,4.875309,0.039909527,0.79014617,1.607584,0.063506901,0,0.1452765,-24.003469,316.26599,-0.000714916,30,0
25314,2016q1,5.0022812,0.046243053,0.78711212,1.6328378,0.057739556,0,0.12064278,-18.31909,308.41,0.085013986,28,0
25314,2016q2,4.8766842,0.09099225,0.76562566,1.6990601,0.020977914,0,0.12336034,-28.237146,127.01299,0.051912948,18,0
25318,2015q1,0.81536299,0.32293731,0.16671005,41.339088,0.014571831,0,0.22105272,49.44006,17.127995,0.048277263,59,0
25318,2016q1,1.0067607,0.32604325,0.18743618,46.318436,0.066538602,0.10076343,0.23656838,59.74226,13.788999,0.058090944,28,0
25318,2016q2,0.80704492,0.32126436,0.15335238,44.519581,0.060440026,0.10251842,0.23729432,57.1954,27.243006,-0.000984267,48,0
25318,2016q3,0.69572502,0.31565246,0.13401699,41.959015,0.04982879,0.10605532,0.21898553,57.046722,20.35,0.024190303,47,0
25318,2016q4,0.88492537,0.31141868,0.14754677,39.762779,-0.037497953,0.10354727,0.24860868,56.943829,23.116003,-0.042668924,46,0
25318,2017q1,1.0728997,0.30420664,0.16514261,37.253128,-0.039223313,0,0.27218103,59.333637,26.853998,-0.033367064,46,0
25318,2017q2,1.243793,0.30116251,0.18138382,33.086174,-0.010907903,0.12701939,0.27192643,58.814518,-5.4250016,-0.008205147,33,0
25318,2017q3,1.0067279,0.30460367,0.15255228,28.04278,-0.040394276,0.24962787,0.23615395,51.573532,0.79600024,0.034772612,33,0
25318,2017q4,0.93340296,0.17869417,0.1450468,26.242538,-0.000595629,0.11382739,0.2094263,52.611691,17.045998,0.043561175,37,0
25318,2018q1,0.72948015,0.17419356,0.11517353,24.950644,-0.051536515,0,0.17850731,45.475349,31.82,0.046487771,34,0
25318,2018q2,0.91579199,0.15127122,0.13942793,25.147057,-0.020302981,0.26752353,0.14701645,63.508259,49.402,0.051484678,33,0
25318,2018q3,0.85571939,0.13311072,0.13061988,26.927797,-0.047152668,0.15914048,0.16985701,61.237381,51.809002,0.005729437,31,0
25318,2018q4,0.56852531,0.18881933,0.089889564,29.536728,-0.085557811,0.1757302,0.1678423,55.421616,44.846996,-0.033073582,25,0
25318,2019q1,1.5633713,0.18483526,0.2163101,33.940445,0.02887392,0,0.14681779,22.090305,37.366001,0.042272929,44,0
25318,2019q2,1.9398067,0.19126074,0.26260749,34.342587,0.10925511,0.29953054,0.14483891,66.847084,35.023994,0.022048268,40,0
25318,2019q3,1.8318348,0.19042253,0.24872035,35.475887,0.11470336,0.12914532,0.16828907,42.018833,29.629997,-0.071391746,27,0
25318,2019q4,1.7780316,0.19246608,0.24575952,32.431458,0.098212749,0.12255733,0.28398764,34.41095,17.160999,-0.080040701,43,0
25318,2020q1,3.0557623,0.18890552,0.32449597,27.004656,0.15935336,0,0.23909476,96.856644,74.929001,-0.016288653,24,0
25318,2020q2,2.1949863,0.18488109,0.22076757,22.04649,0.039383754,0.13371071,0.23676649,10.71567,81.941002,-0.007815104,107,0
25318,2020q3,1.5968368,0.19164494,0.17299865,25.934607,0.020446375,0,0.17699119,-5.6802278,77.125999,0.066120788,39,0
25318,2020q4,1.6782387,0.19876972,0.18674172,34.028767,0.041694924,0,0.21222845,-1.1611226,73.325005,-0.065205969,83,0
25331,2015q1,0.91777903,0.13765749,0.13969339,9.7960768,-0.086004198,0,0.39067855,71.907249,33.507,0.016192472,66,0
25331,2015q2,0.91229284,0.098883666,0.1421653,9.8097878,-0.075872168,0,0.4840202,68.183807,31.741999,-0.049243178,37,0
25331,2015q3,0.88936633,0.36158973,0.12997085,10.038838,-0.0663663,0,0.48831132,70.993393,37.025002,-0.005700553,27,0
25331,2015q4,0.93348336,0.35718837,0.13432267,9.2487154,-0.064864084,0,0.47020632,75.061852,52.137001,0.014259724,30,0
25331,2016q1,1.2866584,0.35171878,0.20726407,9.2551031,0.016009375,0,0.45649326,49.119324,40.486004,-0.053577177,20,0
25331,2016q2,1.6833775,0.4052645,0.23020026,7.4577818,0.055438116,0,0.38928702,46.45813,33.663002,0.035759322,24,0
25331,2016q3,1.673722,0.41096464,0.20258708,7.1422892,0.052036673,0,0.36118942,46.425278,34.993999,0.026897591,34,0
25331,2016q4,2.7881885,0.52111483,0.23177357,3.5713067,0.06988208,0,0.34721977,42.650169,20.027996,-0.018012224,29,0
25331,2020q1,2.2055025,-0.075720571,0.20817207,3.4799116,-0.023930937,0,0.24626203,6.2355952,47.105003,0.041276447,53,0
25338,2015q1,0.89663374,0.36331183,0.23792006,30.803698,0.23792006,0,0.23448609,2575.3235,1824.6849,-0.036383331,66,0
25338,2016q1,0.9536075,0.36608371,0.24780965,16.178085,0.23024581,0,0.38376251,2356.291,1309.45,-0.052967817,20,0
25338,2018q1,1.4652588,0.38927349,0.22711577,11.852103,-0.010804296,0.049002256,1.0345681,2171.2222,1202.149,-0.025927186,40,0
